customer_id,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,internet_service,tech_support,monthly_charges,total_charges,churn
CUST-004397,0,Yes,No,18,Month-to-month,No,Credit card,Fiber optic,No,120.0,2115.11,0
CUST-004398,1,No,Yes,5,One year,No,Bank transfer,No,No,67.14,355.14,0
CUST-004399,0,Yes,No,48,Two year,Yes,Bank transfer,No,No internet service,79.97,3918.97,0
CUST-004400,1,No,No,27,Month-to-month,No,Bank transfer,DSL,No,48.78,1233.06,0
CUST-004401,0,Yes,No,8,Month-to-month,No,Electronic check,No,No,45.42,387.81,1
CUST-004402,0,Yes,Yes,29,One year,No,Bank transfer,DSL,No,120.0,3513.84,0
CUST-004403,0,No,No,68,Month-to-month,Yes,Bank transfer,DSL,No internet service,18.0,1297.06,0
CUST-004404,0,Yes,No,19,Month-to-month,No,Electronic check,DSL,No,73.36,1430.14,0
CUST-004405,0,No,No,65,Two year,Yes,Electronic check,DSL,Yes,28.65,1867.27,0
CUST-004406,0,No,Yes,18,One year,Yes,Credit card,DSL,No internet service,52.85,972.8,0
CUST-004407,1,No,Yes,13,Two year,Yes,Electronic check,Fiber optic,No,45.86,559.43,0
CUST-004408,0,Yes,Yes,19,Two year,Yes,Credit card,DSL,Yes,35.42,653.58,0
CUST-004409,0,No,No,23,Month-to-month,No,Electronic check,Fiber optic,Yes,66.06,1452.59,1
CUST-004410,0,Yes,Yes,8,One year,No,Mailed check,DSL,Yes,18.0,218.35,0
CUST-004411,0,Yes,Yes,42,One year,No,Bank transfer,Fiber optic,No,55.54,2355.19,0
CUST-004412,0,Yes,No,24,One year,Yes,Bank transfer,DSL,Yes,62.29,1449.15,0
CUST-004413,0,No,No,52,One year,Yes,Mailed check,DSL,Yes,24.22,1273.01,0
CUST-004414,0,Yes,No,35,One year,Yes,Electronic check,Fiber optic,No,110.4,3921.97,0
CUST-004415,0,Yes,No,32,Two year,No,Mailed check,No,No internet service,47.17,1559.08,0
CUST-004416,0,Yes,No,34,Month-to-month,Yes,Bank transfer,No,No,57.88,1921.54,1
CUST-004417,0,Yes,Yes,11,One year,No,Mailed check,Fiber optic,No,47.23,362.84,0
CUST-004418,0,No,No,52,Month-to-month,Yes,Mailed check,No,No,62.55,3272.37,0
CUST-004419,0,No,Yes,7,One year,Yes,Mailed check,Fiber optic,Yes,104.24,685.34,1
CUST-004420,1,No,No,52,One year,Yes,Electronic check,No,No internet service,120.0,6271.12,0
CUST-004421,0,Yes,No,72,One year,Yes,Electronic check,DSL,Yes,87.37,6338.15,0
CUST-004422,1,No,No,55,Month-to-month,No,Electronic check,DSL,Yes,97.64,5425.88,1
CUST-004423,0,Yes,No,33,Month-to-month,Yes,Bank transfer,DSL,No,116.49,3931.41,0
CUST-004424,0,Yes,No,22,Month-to-month,Yes,Credit card,No,Yes,72.47,1656.16,0
CUST-004425,0,Yes,No,63,Month-to-month,Yes,Electronic check,DSL,Yes,112.11,7150.41,0
CUST-004426,0,No,No,18,Month-to-month,No,Electronic check,DSL,No,88.77,1666.81,0
CUST-004427,0,No,No,35,Two year,Yes,Credit card,Fiber optic,No,69.32,2499.51,0
CUST-004428,0,Yes,No,56,Month-to-month,Yes,Electronic check,No,Yes,75.51,4226.52,0
CUST-004429,0,Yes,No,67,Two year,No,Mailed check,Fiber optic,No,18.0,1141.53,0
CUST-004430,0,No,No,67,Month-to-month,Yes,Bank transfer,Fiber optic,No,73.76,5066.03,0
CUST-004431,0,Yes,No,6,One year,No,Mailed check,DSL,No internet service,18.69,115.29,0
CUST-004432,0,No,No,65,One year,No,Mailed check,No,Yes,18.0,1231.44,0
CUST-004433,0,Yes,No,8,One year,Yes,Credit card,DSL,No internet service,70.79,538.81,0
CUST-004434,0,Yes,No,42,One year,Yes,Bank transfer,DSL,No,31.58,1374.56,0
CUST-004435,0,No,No,67,One year,Yes,Bank transfer,Fiber optic,No,64.79,4218.68,0
CUST-004436,0,No,No,47,Two year,No,Electronic check,DSL,Yes,69.15,3229.53,0
CUST-004437,0,Yes,Yes,69,One year,Yes,Electronic check,Fiber optic,No,70.49,4858.89,0
CUST-004438,1,Yes,No,25,Month-to-month,No,Credit card,Fiber optic,Yes,37.88,970.13,1
CUST-004439,1,No,No,22,Month-to-month,No,Credit card,DSL,No,91.96,2076.72,1
CUST-004440,0,No,No,23,One year,Yes,Credit card,DSL,No,62.32,1378.65,1
CUST-004441,0,No,No,25,Month-to-month,Yes,Electronic check,DSL,Yes,78.23,1988.75,0
CUST-004442,0,No,Yes,49,Month-to-month,Yes,Credit card,DSL,Yes,29.11,1487.72,0
CUST-004443,0,Yes,No,33,One year,Yes,Electronic check,No,No internet service,59.65,2085.75,0
CUST-004444,0,Yes,Yes,53,Month-to-month,No,Bank transfer,Fiber optic,No,97.92,5225.09,0
CUST-004445,1,Yes,No,30,One year,No,Bank transfer,DSL,No,94.11,2800.32,0
CUST-004446,1,Yes,No,22,One year,No,Mailed check,DSL,No internet service,41.08,840.17,0
CUST-004447,1,No,Yes,13,One year,Yes,Mailed check,No,Yes,48.63,723.65,0
CUST-004448,0,Yes,No,40,One year,Yes,Bank transfer,No,No,35.34,1450.47,0
CUST-004449,0,Yes,No,65,Two year,Yes,Credit card,No,No,45.31,2944.05,0
CUST-004450,0,Yes,No,62,One year,No,Electronic check,DSL,No,23.03,1346.87,0
CUST-004451,0,No,No,18,Two year,No,Electronic check,Fiber optic,No,60.85,1048.74,0
CUST-004452,0,No,No,34,Month-to-month,Yes,Bank transfer,DSL,No internet service,83.99,2887.23,0
CUST-004453,0,No,Yes,51,One year,No,Electronic check,Fiber optic,Yes,41.45,2131.64,0
CUST-004454,1,Yes,Yes,44,One year,Yes,Electronic check,Fiber optic,Yes,62.28,2643.0,0
CUST-004455,0,No,Yes,4,Month-to-month,No,Electronic check,Fiber optic,No,58.39,265.19,1
CUST-004456,0,No,Yes,43,Month-to-month,No,Electronic check,DSL,No,96.65,4077.53,0
CUST-004457,0,No,No,2,One year,No,Mailed check,Fiber optic,No,46.65,161.0,0
CUST-004458,1,No,Yes,8,Month-to-month,No,Credit card,DSL,Yes,47.74,392.35,0
CUST-004459,1,Yes,No,47,Two year,No,Credit card,No,No,39.62,1838.97,0
CUST-004460,0,No,No,7,Month-to-month,Yes,Mailed check,DSL,No,30.87,265.6,1
CUST-004461,0,No,No,24,Month-to-month,No,Electronic check,Fiber optic,No,80.88,1958.79,0
CUST-004462,0,Yes,No,42,One year,No,Bank transfer,DSL,No internet service,60.95,2626.15,0
CUST-004463,0,Yes,No,47,Month-to-month,Yes,Mailed check,Fiber optic,No,66.64,3136.1,1
CUST-004464,0,Yes,Yes,32,Month-to-month,No,Credit card,Fiber optic,No,103.24,3310.62,1
CUST-004465,1,No,No,6,One year,No,Mailed check,Fiber optic,No,104.96,615.5,0
CUST-004466,0,No,Yes,58,Month-to-month,Yes,Bank transfer,DSL,No,18.0,1057.15,0
CUST-004467,0,No,No,69,Month-to-month,Yes,Electronic check,DSL,No,84.44,5911.26,0
CUST-004468,0,No,No,64,One year,Yes,Credit card,DSL,Yes,71.77,4568.14,0
CUST-004469,0,Yes,No,54,One year,Yes,Credit card,Fiber optic,No,51.15,2794.5,0
CUST-004470,0,No,Yes,29,One year,Yes,Mailed check,DSL,No,74.83,2126.05,0
CUST-004471,0,Yes,Yes,63,Month-to-month,No,Credit card,DSL,No,18.0,1030.66,0
CUST-004472,1,Yes,Yes,35,Month-to-month,Yes,Electronic check,DSL,Yes,108.88,3821.17,1
CUST-004473,0,Yes,No,9,Two year,Yes,Electronic check,DSL,Yes,80.45,742.57,0
CUST-004474,0,No,No,62,One year,Yes,Bank transfer,DSL,Yes,39.04,2414.98,0
CUST-004475,0,Yes,No,23,Month-to-month,No,Bank transfer,Fiber optic,Yes,47.44,1016.32,1
CUST-004476,0,Yes,No,68,Two year,No,Electronic check,DSL,Yes,18.0,1239.22,0
CUST-004477,0,No,Yes,26,Month-to-month,Yes,Electronic check,No,Yes,55.58,1458.4,1
CUST-004478,1,Yes,No,63,One year,Yes,Electronic check,Fiber optic,Yes,50.52,3138.32,0
CUST-004479,0,No,Yes,39,One year,No,Electronic check,Fiber optic,Yes,25.25,917.08,0
CUST-004480,0,No,Yes,34,Two year,Yes,Mailed check,No,No internet service,88.3,2989.58,0
CUST-004481,0,No,No,21,Two year,No,Electronic check,Fiber optic,No,103.3,2201.95,1
CUST-004482,1,Yes,Yes,61,Month-to-month,Yes,Mailed check,Fiber optic,No,64.18,3935.81,0
CUST-004483,0,Yes,Yes,4,One year,Yes,Bank transfer,DSL,No,55.83,179.28,0
CUST-004484,0,No,Yes,34,Month-to-month,No,Bank transfer,Fiber optic,No,78.05,2660.55,1
CUST-004485,0,No,Yes,26,One year,Yes,Credit card,DSL,Yes,64.41,1719.02,0
CUST-004486,0,No,No,39,One year,No,Electronic check,Fiber optic,No,32.53,1210.04,1
CUST-004487,0,Yes,Yes,18,Month-to-month,No,Electronic check,DSL,No,45.42,820.72,1
CUST-004488,0,No,No,48,Month-to-month,Yes,Electronic check,Fiber optic,No,56.11,2760.26,1
CUST-004489,0,No,No,28,Month-to-month,Yes,Electronic check,Fiber optic,Yes,72.45,1964.85,0
CUST-004490,0,No,No,13,Month-to-month,No,Mailed check,DSL,No,65.28,906.42,1
CUST-004491,0,Yes,Yes,14,Month-to-month,No,Electronic check,DSL,Yes,71.31,1079.3,0
CUST-004492,0,Yes,No,50,Two year,Yes,Bank transfer,No,Yes,19.26,951.89,0
CUST-004493,0,No,No,19,Month-to-month,Yes,Credit card,DSL,No,84.96,1597.09,0
CUST-004494,0,Yes,No,22,One year,Yes,Electronic check,DSL,Yes,65.1,1483.85,0
CUST-004495,0,Yes,No,45,Two year,Yes,Electronic check,DSL,No,120.0,5390.69,0
CUST-004496,0,No,No,24,One year,No,Bank transfer,No,Yes,53.37,1163.22,0
CUST-004497,0,No,No,28,Month-to-month,No,Bank transfer,Fiber optic,No,74.7,2086.66,0
CUST-004498,0,Yes,No,17,Two year,No,Electronic check,Fiber optic,No,120.0,2063.52,0
CUST-004499,0,No,No,25,One year,No,Bank transfer,No,No internet service,70.82,1807.5,0
CUST-004500,0,No,No,50,One year,No,Electronic check,Fiber optic,No,62.97,3104.47,1
CUST-004501,0,No,No,38,Two year,Yes,Bank transfer,No,No internet service,35.39,1331.33,0
CUST-004502,0,Yes,Yes,72,One year,Yes,Bank transfer,Fiber optic,Yes,110.85,8030.05,0
CUST-004503,0,No,No,56,Month-to-month,Yes,Electronic check,No,No,30.23,1689.88,1
CUST-004504,0,No,Yes,1,Two year,Yes,Electronic check,Fiber optic,No,77.81,1.37,1
CUST-004505,0,Yes,No,27,Month-to-month,No,Bank transfer,DSL,No,50.79,1433.21,1
CUST-004506,1,Yes,No,21,Two year,No,Bank transfer,DSL,No,59.32,1235.01,0
CUST-004507,0,No,No,42,Month-to-month,Yes,Credit card,DSL,No internet service,22.28,990.32,1
CUST-004508,0,Yes,Yes,19,Month-to-month,Yes,Mailed check,Fiber optic,No,105.29,1930.74,1
CUST-004509,0,Yes,No,70,Month-to-month,Yes,Credit card,No,No,56.67,3960.85,1
CUST-004510,0,No,No,21,Month-to-month,Yes,Bank transfer,Fiber optic,No,28.55,625.04,0
CUST-004511,0,No,No,38,Two year,No,Bank transfer,Fiber optic,Yes,102.58,3893.68,0
CUST-004512,0,Yes,Yes,8,Month-to-month,No,Electronic check,Fiber optic,No,49.88,339.89,1
CUST-004513,0,No,No,66,One year,Yes,Electronic check,No,No,75.04,4833.3,0
CUST-004514,0,No,Yes,66,Month-to-month,No,Bank transfer,Fiber optic,Yes,90.24,6032.0,0
CUST-004515,0,No,No,57,Two year,No,Electronic check,DSL,Yes,79.22,4527.94,0
CUST-004516,1,No,No,25,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,18.0,508.34,1
CUST-004517,0,Yes,No,4,Month-to-month,Yes,Electronic check,Fiber optic,Yes,85.86,389.87,1
CUST-004518,0,No,Yes,51,Month-to-month,Yes,Credit card,DSL,No,61.98,3190.82,0
CUST-004519,0,No,No,31,One year,No,Bank transfer,DSL,Yes,55.13,1692.96,0
CUST-004520,0,Yes,No,72,Two year,No,Credit card,DSL,No,61.73,4469.05,0
CUST-004521,0,Yes,No,50,Two year,No,Credit card,DSL,Yes,18.0,971.63,0
CUST-004522,0,No,No,39,Month-to-month,No,Bank transfer,DSL,No,70.77,2764.18,0
CUST-004523,0,Yes,No,72,Month-to-month,Yes,Mailed check,No,Yes,24.07,1828.13,0
CUST-004524,0,No,Yes,58,Month-to-month,Yes,Mailed check,DSL,Yes,56.42,3197.39,0
CUST-004525,1,Yes,No,33,Month-to-month,Yes,Bank transfer,No,Yes,69.69,2219.42,0
CUST-004526,0,No,Yes,1,One year,No,Credit card,DSL,Yes,97.22,146.62,0
CUST-004527,0,Yes,No,6,Month-to-month,Yes,Credit card,No,No,40.41,201.52,1
CUST-004528,0,No,No,32,One year,No,Mailed check,Fiber optic,Yes,108.55,3575.77,0
CUST-004529,1,No,Yes,41,Two year,Yes,Bank transfer,No,No,93.41,3896.68,0
CUST-004530,0,Yes,No,2,Month-to-month,Yes,Mailed check,Fiber optic,No,52.12,183.62,0
CUST-004531,1,No,No,9,Month-to-month,No,Mailed check,Fiber optic,Yes,31.74,329.88,0
CUST-004532,0,No,No,51,Month-to-month,No,Electronic check,Fiber optic,Yes,21.69,1060.11,0
CUST-004533,1,No,No,54,Month-to-month,No,Electronic check,Fiber optic,No,73.15,3867.13,1
CUST-004534,0,Yes,Yes,2,Month-to-month,Yes,Electronic check,Fiber optic,No,42.88,160.52,1
CUST-004535,1,No,No,37,One year,Yes,Bank transfer,DSL,No,100.98,3661.28,0
CUST-004536,1,No,No,5,Month-to-month,Yes,Electronic check,DSL,No internet service,44.61,302.29,1
CUST-004537,0,Yes,Yes,52,One year,Yes,Credit card,No,Yes,37.98,2008.44,0
CUST-004538,1,No,No,60,Two year,Yes,Electronic check,DSL,No,72.01,4316.79,0
CUST-004539,0,Yes,No,63,Two year,Yes,Electronic check,Fiber optic,No,44.42,2820.56,0
CUST-004540,0,No,Yes,43,One year,No,Mailed check,DSL,Yes,65.26,2829.44,0
CUST-004541,0,No,No,45,Month-to-month,Yes,Electronic check,Fiber optic,No,94.58,4245.98,0
CUST-004542,0,Yes,No,67,Month-to-month,Yes,Electronic check,DSL,No,68.52,4662.12,0
CUST-004543,0,No,No,44,Month-to-month,No,Electronic check,Fiber optic,No,68.63,3089.29,1
CUST-004544,0,Yes,No,32,Two year,Yes,Mailed check,No,No,71.15,2284.58,0
CUST-004545,0,No,No,55,Two year,Yes,Electronic check,No,Yes,18.0,960.0,0
CUST-004546,1,No,No,43,Month-to-month,Yes,Bank transfer,DSL,No,76.76,3365.98,0
CUST-004547,0,No,Yes,61,Month-to-month,Yes,Electronic check,DSL,No,69.8,4156.67,1
CUST-004548,0,Yes,No,38,Month-to-month,No,Electronic check,No,No,91.79,3510.21,0
CUST-004549,0,No,No,63,Month-to-month,Yes,Electronic check,DSL,No,83.17,5276.69,0
CUST-004550,0,No,No,3,Two year,Yes,Electronic check,DSL,No,58.94,135.4,1
CUST-004551,0,No,Yes,2,Month-to-month,Yes,Credit card,Fiber optic,No,95.97,240.63,1
CUST-004552,0,Yes,No,7,Month-to-month,Yes,Mailed check,Fiber optic,Yes,56.22,392.22,0
CUST-004553,0,No,Yes,40,Month-to-month,Yes,Bank transfer,DSL,No,72.41,2869.11,1
CUST-004554,0,Yes,No,51,Month-to-month,Yes,Credit card,DSL,No,55.67,2887.33,0
CUST-004555,0,No,No,15,Month-to-month,Yes,Electronic check,No,Yes,78.85,1128.47,1
CUST-004556,0,Yes,Yes,11,Two year,No,Credit card,No,Yes,53.71,634.27,0
CUST-004557,0,Yes,No,62,Month-to-month,Yes,Bank transfer,Fiber optic,Yes,114.43,6995.54,0
CUST-004558,0,Yes,No,54,One year,Yes,Bank transfer,Fiber optic,No,120.0,6494.29,0
CUST-004559,0,Yes,No,47,Month-to-month,Yes,Credit card,No,Yes,91.22,4289.53,0
CUST-004560,1,No,Yes,35,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,111.24,3866.42,0
CUST-004561,0,No,No,30,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,18.82,584.08,1
CUST-004562,0,No,No,1,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,22.36,18.38,0
CUST-004563,0,Yes,No,13,Month-to-month,Yes,Bank transfer,DSL,Yes,55.35,772.28,0
CUST-004564,0,Yes,Yes,65,Month-to-month,Yes,Electronic check,No,No,66.24,4333.61,1
CUST-004565,0,Yes,Yes,24,Two year,Yes,Electronic check,Fiber optic,No internet service,59.05,1439.83,1
CUST-004566,0,No,No,51,One year,Yes,Credit card,DSL,No,18.0,932.59,0
CUST-004567,1,No,No,51,Two year,Yes,Mailed check,Fiber optic,Yes,99.55,5053.44,0
CUST-004568,1,Yes,No,22,Month-to-month,Yes,Electronic check,No,No internet service,120.0,2624.91,0
CUST-004569,0,Yes,Yes,14,One year,No,Electronic check,DSL,No,103.43,1460.43,1
CUST-004570,0,No,No,50,One year,No,Bank transfer,Fiber optic,No,97.57,4869.83,0
CUST-004571,0,No,No,6,Month-to-month,No,Electronic check,DSL,No internet service,71.78,486.25,1
CUST-004572,1,Yes,Yes,36,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,39.71,1434.23,0
CUST-004573,0,Yes,No,64,Month-to-month,Yes,Credit card,No,No,67.18,4318.32,1
CUST-004574,0,Yes,No,51,One year,No,Electronic check,No,Yes,120.0,6049.87,0
CUST-004575,0,Yes,No,55,Month-to-month,Yes,Electronic check,No,No,54.44,3041.36,0
CUST-004576,0,No,No,6,Month-to-month,No,Bank transfer,Fiber optic,No,51.35,279.04,1
CUST-004577,0,No,Yes,14,Two year,No,Electronic check,Fiber optic,No,98.22,1322.95,0
CUST-004578,1,Yes,No,20,Month-to-month,Yes,Electronic check,Fiber optic,No,100.21,2086.51,1
CUST-004579,0,No,No,21,Two year,Yes,Bank transfer,DSL,No,39.56,865.64,0
CUST-004580,0,Yes,Yes,14,Two year,Yes,Bank transfer,Fiber optic,No,57.16,849.09,0
CUST-004581,0,Yes,No,70,Two year,Yes,Mailed check,Fiber optic,No internet service,49.94,3518.52,0
CUST-004582,0,Yes,Yes,12,One year,No,Credit card,Fiber optic,No internet service,67.09,800.42,0
CUST-004583,0,Yes,No,51,Month-to-month,Yes,Credit card,Fiber optic,No,98.11,4989.63,1
CUST-004584,0,No,No,42,One year,Yes,Bank transfer,Fiber optic,No,40.88,1755.92,0
CUST-004585,0,Yes,No,44,One year,Yes,Bank transfer,DSL,No,97.69,4354.99,0
CUST-004586,0,Yes,No,15,One year,No,Credit card,DSL,No,68.05,1017.34,1
CUST-004587,0,No,Yes,22,Month-to-month,Yes,Electronic check,Fiber optic,Yes,120.0,2743.63,1
CUST-004588,0,Yes,Yes,44,Month-to-month,Yes,Mailed check,DSL,No,74.56,3270.77,1
CUST-004589,1,Yes,No,21,Month-to-month,No,Electronic check,No,No,62.09,1234.19,0
CUST-004590,1,Yes,No,50,Month-to-month,No,Electronic check,DSL,No,82.24,4025.92,0
CUST-004591,0,Yes,Yes,2,One year,No,Credit card,No,No internet service,54.89,25.39,1
CUST-004592,0,Yes,No,5,Two year,No,Electronic check,DSL,No internet service,18.0,69.31,0
CUST-004593,0,No,No,53,One year,No,Electronic check,No,No internet service,57.78,3050.74,0
CUST-004594,0,Yes,No,45,One year,No,Electronic check,Fiber optic,No internet service,57.31,2613.08,0
CUST-004595,0,Yes,No,3,Month-to-month,No,Bank transfer,No,No,18.0,52.57,0
CUST-004596,0,No,No,65,Month-to-month,Yes,Credit card,No,No internet service,62.81,4124.82,0
CUST-004597,0,Yes,No,0,Month-to-month,No,Mailed check,Fiber optic,No internet service,18.0,2.24,0
CUST-004598,0,Yes,Yes,69,Month-to-month,No,Credit card,DSL,No,54.57,3766.01,0
CUST-004599,1,Yes,Yes,53,Month-to-month,Yes,Mailed check,Fiber optic,Yes,72.31,3803.55,0
CUST-004600,0,Yes,No,72,Month-to-month,No,Credit card,DSL,Yes,67.91,4960.65,0
CUST-004601,0,No,No,69,Month-to-month,No,Credit card,No,No,52.67,3557.66,0
CUST-004602,0,Yes,Yes,22,One year,Yes,Electronic check,No,No,62.43,1388.53,1
CUST-004603,0,Yes,No,55,Month-to-month,Yes,Credit card,DSL,No,41.48,2272.32,0
CUST-004604,0,Yes,Yes,15,Month-to-month,Yes,Electronic check,Fiber optic,No,65.32,1018.89,0
CUST-004605,0,No,No,34,Month-to-month,No,Mailed check,DSL,No,66.74,2268.12,1
CUST-004606,0,No,No,17,One year,No,Electronic check,Fiber optic,Yes,37.99,646.26,1
CUST-004607,0,Yes,No,35,One year,Yes,Mailed check,Fiber optic,Yes,73.03,2542.72,1
CUST-004608,0,Yes,Yes,63,Month-to-month,No,Credit card,Fiber optic,No,72.84,4658.58,0
CUST-004609,1,Yes,Yes,31,Month-to-month,No,Bank transfer,No,No,60.01,1860.43,0
CUST-004610,0,Yes,No,6,Two year,No,Bank transfer,DSL,No internet service,120.0,818.48,0
CUST-004611,0,Yes,No,23,One year,Yes,Credit card,Fiber optic,No internet service,60.78,1411.55,0
CUST-004612,0,No,No,57,One year,Yes,Mailed check,Fiber optic,No,56.62,3228.43,0
CUST-004613,0,No,No,38,Month-to-month,Yes,Electronic check,DSL,No,52.33,1981.27,0
CUST-004614,0,No,Yes,40,Two year,Yes,Credit card,Fiber optic,No internet service,35.87,1463.01,0
CUST-004615,0,Yes,No,31,Two year,Yes,Electronic check,DSL,No internet service,85.58,2623.56,0
CUST-004616,0,No,No,21,Month-to-month,Yes,Credit card,Fiber optic,No,44.41,939.9,1
CUST-004617,0,Yes,No,43,One year,No,Electronic check,No,No internet service,47.96,2062.69,0
CUST-004618,0,No,No,46,Month-to-month,No,Electronic check,DSL,No,48.85,2263.36,0
CUST-004619,0,No,No,65,One year,Yes,Mailed check,DSL,Yes,35.45,2321.75,0
CUST-004620,0,No,No,45,Month-to-month,No,Electronic check,Fiber optic,No,18.0,830.1,1
CUST-004621,1,Yes,Yes,72,Month-to-month,Yes,Electronic check,DSL,No,51.11,3684.67,1
CUST-004622,1,No,Yes,60,Two year,Yes,Electronic check,DSL,No internet service,91.2,5550.45,0
CUST-004623,0,No,Yes,5,Two year,Yes,Electronic check,Fiber optic,Yes,70.91,375.68,0
CUST-004624,0,No,No,28,Month-to-month,Yes,Bank transfer,Fiber optic,No,111.82,3261.26,0
CUST-004625,0,No,Yes,28,Two year,No,Mailed check,No,No,87.53,2453.33,0
CUST-004626,1,Yes,No,0,Month-to-month,Yes,Electronic check,Fiber optic,No internet service,80.72,47.95,1
CUST-004627,0,Yes,No,13,Month-to-month,Yes,Electronic check,Fiber optic,No,120.0,1523.7,1
CUST-004628,0,Yes,No,55,Two year,Yes,Electronic check,Fiber optic,Yes,62.09,3484.99,0
CUST-004629,0,Yes,No,25,Month-to-month,No,Mailed check,DSL,No internet service,66.89,1637.04,0
CUST-004630,0,Yes,No,10,Month-to-month,Yes,Mailed check,Fiber optic,No,64.66,669.39,0
CUST-004631,0,Yes,No,20,One year,No,Electronic check,Fiber optic,No internet service,111.31,2212.98,0
CUST-004632,0,Yes,Yes,20,Month-to-month,Yes,Credit card,No,No internet service,65.08,1324.2,0
CUST-004633,0,Yes,Yes,12,Month-to-month,Yes,Electronic check,DSL,Yes,45.55,534.86,1
CUST-004634,1,Yes,No,7,Month-to-month,Yes,Mailed check,Fiber optic,No internet service,82.63,538.95,0
CUST-004635,0,No,No,55,One year,No,Bank transfer,Fiber optic,No,40.51,2214.47,0
CUST-004636,0,No,No,60,Month-to-month,No,Electronic check,DSL,No internet service,81.0,4937.08,0
CUST-004637,0,No,No,36,Month-to-month,Yes,Electronic check,No,Yes,77.42,2810.48,0
CUST-004638,0,Yes,Yes,44,One year,Yes,Mailed check,DSL,No,59.32,2545.64,0
CUST-004639,0,Yes,No,67,Month-to-month,Yes,Bank transfer,No,No,81.97,5546.76,0
CUST-004640,0,Yes,Yes,61,Month-to-month,No,Credit card,Fiber optic,Yes,20.37,1197.99,1
CUST-004641,0,Yes,No,2,One year,No,Mailed check,DSL,No internet service,69.89,176.95,1
CUST-004642,0,No,No,69,One year,Yes,Credit card,Fiber optic,No,51.12,3554.94,0
CUST-004643,0,Yes,No,4,Month-to-month,Yes,Mailed check,DSL,Yes,120.0,510.82,0
CUST-004644,0,Yes,No,1,Two year,Yes,Bank transfer,Fiber optic,No internet service,69.67,162.33,1
CUST-004645,0,No,No,29,One year,No,Electronic check,No,No,47.11,1324.76,1
CUST-004646,0,No,No,54,Month-to-month,Yes,Credit card,Fiber optic,No,23.65,1307.64,0
CUST-004647,0,No,No,5,One year,Yes,Electronic check,DSL,No internet service,104.16,583.78,0
CUST-004648,0,Yes,No,21,One year,No,Electronic check,Fiber optic,No,54.5,1112.33,0
CUST-004649,0,No,No,19,One year,Yes,Mailed check,Fiber optic,Yes,41.26,746.65,0
CUST-004650,0,Yes,No,29,One year,No,Credit card,Fiber optic,No,75.09,2163.25,0
CUST-004651,0,Yes,No,71,One year,Yes,Electronic check,Fiber optic,No,84.49,6015.03,0
CUST-004652,0,No,No,24,Two year,No,Electronic check,Fiber optic,Yes,84.02,1945.96,0
CUST-004653,0,No,Yes,15,One year,Yes,Credit card,Fiber optic,No,65.59,1011.42,0
CUST-004654,0,No,No,8,Two year,Yes,Credit card,Fiber optic,No,69.78,487.82,0
CUST-004655,0,No,Yes,14,One year,No,Bank transfer,Fiber optic,Yes,71.96,1072.11,0
CUST-004656,0,No,No,9,Two year,No,Mailed check,DSL,No,75.09,701.5,1
CUST-004657,0,Yes,No,41,Two year,Yes,Mailed check,Fiber optic,No internet service,77.75,3283.41,0
CUST-004658,0,No,Yes,30,Month-to-month,No,Credit card,Fiber optic,No,97.83,2968.34,1
CUST-004659,0,No,No,36,Month-to-month,Yes,Electronic check,No,Yes,66.69,2385.6,1
CUST-004660,0,Yes,Yes,60,One year,Yes,Bank transfer,No,No internet service,40.5,2390.07,0
CUST-004661,0,Yes,No,42,Month-to-month,Yes,Bank transfer,No,No,60.67,2560.08,0
CUST-004662,1,No,Yes,11,One year,Yes,Credit card,DSL,No internet service,87.61,962.2,1
CUST-004663,0,Yes,No,27,One year,Yes,Bank transfer,Fiber optic,No internet service,18.0,545.31,0
CUST-004664,0,No,No,22,Two year,No,Electronic check,No,No,18.0,349.57,0
CUST-004665,0,No,No,60,Month-to-month,No,Credit card,DSL,No,92.55,5654.05,0
CUST-004666,0,No,No,22,One year,Yes,Credit card,DSL,Yes,110.6,2496.94,1
CUST-004667,0,Yes,No,10,Month-to-month,No,Credit card,DSL,Yes,27.04,260.22,0
CUST-004668,0,No,No,53,Month-to-month,Yes,Electronic check,Fiber optic,Yes,68.01,3694.42,1
CUST-004669,0,No,No,31,Month-to-month,Yes,Electronic check,Fiber optic,No,53.01,1604.15,0
CUST-004670,0,Yes,No,6,Month-to-month,Yes,Bank transfer,DSL,No,57.18,353.36,1
CUST-004671,1,Yes,No,50,Month-to-month,Yes,Bank transfer,Fiber optic,No internet service,74.17,3644.68,0
CUST-004672,0,No,No,15,One year,No,Electronic check,Fiber optic,Yes,26.21,485.48,0
CUST-004673,0,Yes,No,63,One year,Yes,Electronic check,No,No,31.78,1919.77,0
CUST-004674,0,Yes,No,60,Month-to-month,No,Electronic check,Fiber optic,Yes,55.96,3285.58,0
CUST-004675,1,Yes,Yes,26,Month-to-month,Yes,Electronic check,No,Yes,60.64,1544.9,0
CUST-004676,0,Yes,Yes,40,Month-to-month,Yes,Electronic check,Fiber optic,No,31.22,1314.92,0
